indicator,chart
"23.07,23.098,22.115566666666666,21.386377777777778,20.648485185185184,20.243656790123456,20.096671193415638,19.98401412894376,19.93290941929584,20.150172946197227,20.256115297464817,20.442076864976546,20.5811512433177,20.861867495545134,20.957244997030088,20.80506333135339,20.66560888756893,20.72907259171262,20.74848172780841,20.680554485205608,20.53746965680374,20.53341310453583,20.480942069690553,20.37752804646037,20.05678536430691,19.920290242871275,19.91952682858085,19.898784552387234,20.26008970159149,20.615159801060994,20.294339867373996,19.870893244915997,19.392595496610664,19.067063664407108,18.857809109604737,18.886106073069826,19.05563738204655,19.0006582546977,19.088438836465134,19.169192557643424,18.900128371762282,18.588752247841523,18.336268165227683,18.304178776818453,18.292119184545637,18.073179456363757,17.835886304242504,17.841024202828336,18.001349468552224,18.19246631236815,18.3474108749121,18.657840583274734,18.791460388849824,19.012306925899882,18.62553795059992,18.52725863373328,18.422605755822186,18.33307050388146,18.356713669254304,18.202709112836203,18.08403940855747,17.975592939038314,18.05839529269221,18.066263528461473,18.116609018974316,17.916639345982876,17.808859563988584,17.620573042659057,17.24994869510604,16.72529913007069,16.516199420047126,16.315032946698082,16.076921964465388,16.142381309643593,16.428920873095727,16.626847248730485,16.574798165820322,16.490765443880214,16.37117696258681,16.23678464172454,15.869189761149693,15.741893174099795,15.649028782733197,15.506685855155464,15.027357236770309,14.581804824513538,14.278536549675692,13.80192436645046,13.545516244300307,13.266577496200204,13.037718330800136,12.910912220533424,12.789941480355616,12.641294320237076,12.404629546824717,12.571986364549812,12.749990909699875,13.076660606466584,13.262207070977723,13.572138047318482,13.872525364878989,13.898583576585992,14.019289051057328,14.122192700704884,14.415461800469924,14.604541200313282,14.768127466875521,14.725851644583681,14.747467763055788,14.801411842037192,14.751174561358129,14.70678304090542,14.756522027270279,14.803448018180186,14.917198678786791,14.934799119191194,15.176532746127462,15.297688497418308,15.31712566494554,15.323850443297026,15.525233628864685,15.65238908590979,15.881159390606527,16.220772927071017,16.42228195138068,16.611754634253785,16.708736422835855,16.876490948557237,16.93276063237149,17.070073754914326,17.266282503276216,16.595755002184145,16.13140333478943,15.993602223192953,16.045968148795303,16.066412099196867,15.907608066131244,15.812638710754163,15.615525807169442,15.538117204779628,15.545844803186418,15.659463202124279,15.662075468082852,15.530483645388568,15.575889096925712,15.264359397950475,14.96823959863365,14.866393065755766,14.951595377170511,14.986830251447007,14.89855350096467,14.869035667309781,14.610457111539853,14.518071407693235,14.436047605128824,14.41493173675255,14.536854491168366,14.704802994112244,14.803435329408163,14.772956886272109,14.950404590848073,15.021369727232049,15.165146484821365,15.34433098988091,15.72065399325394,15.944202662169294,16.078368441446194,16.11467896096413,16.182885973976088,16.199490649317394,16.279660432878263,16.200206955252174,16.160804636834783,15.734103091223188,15.571635394148792,15.771323596099196,15.894882397399464,15.949254931599642,16.070403287733093,16.11650219182206,15.922768127881374,15.758078751920916,15.78805250128061,15.859801667520406,16.00720111168027,16.110134074453512,16.248756049635674,16.542737366423783,16.759391577615855,16.945161051743902,17.1183407011626,17.1222271341084,17.048151422738933,17.04500094849262,17.022900632328415,18.008167088218944,19.29721139214596,20.147240928097307,20.45859395206487,20.639295968043246,20.757763978695497,20.800942652463664,20.922195101642444,20.99746340109496,21.25564226739664,21.62686151159776,21.909907674398507,22.27527178293234,22.626414521954892,22.775609681303262,22.94707312086884,23.124048747245894,23.193599164830594,23.45173277655373,23.461588517702488,23.52615901180166,23.085006007867772,22.864237338578516,22.552158225719012,22.39677215047934,22.263181433652893,22.283687622435263,22.326891748290176,22.285261165526784,22.198407443684523,22.263171629123015,22.387214419415344,22.67680961294356,22.955639741962376,23.296659827974917,23.49533988531661,24.141326590211072,24.51621772680738,25.080811817871588,25.69920787858106,26.145905252387372,26.746603501591583,27.281069001061056,27.763812667374037,28.073208444916023,27.93103896327735,27.916925975518232,28.172617317012154,28.62641154467477,29.118507696449846,29.835905130966566,30.827036753977712,31.247791169318475,31.457427446212318,32.635184964141544,33.71055664276103,33.995937761840686,34.074858507893794,34.061005671929195,34.86733711461946,35.90179140974631,36.65009427316421,36.984962848776135,37.05707523251743,37.302483488344954,37.7792223255633,39.42638155037554,40.74135436691702,44.49423624461135,49.37525749640757,49.243504997605044,49.472569998403365,49.60547999893558,50.20988666595705,50.681691110638035,50.83869407375869,51.75912938250579,52.28451958833719,53.93191305889146,56.34170870592764,57.548039137285095,58.38759275819006,57.45372850546004,56.078252336973364,54.69216822464891,51.55034548309927,49.21113032206618,49.33232021471079,49.45511347647386,49.625642317649245,49.184661545099495,48.422674363399665,45.79288290893311,44.86925527262207,44.006836848414714,41.79455789894314,40.01013859929542,36.56385906619695,33.9359060441313,30.6510373627542,29.9371249085028,29.458749939001866,29.290066626001245,30.74894441733416,32.482629611556106,33.391986407704074,33.69155760513605,33.61947173675736,34.05741449117158,33.40627632744772,32.370184218298476,32.247022812198985,32.97001520813266,34.101110138755104,34.93050675917007,36.02033783944672,38.47912522629781,41.42808348419854,43.83715565613236,45.785003770754905,47.276435847169935,48.10339056477996,47.32936037651997,47.82200691767998,47.562004611786655,47.82243640785777,49.63162427190518,50.179316181270124,51.24197745418008,51.53641830278672,49.94251220185782,50.21034146790521,50.54489431193681,51.087262874624535,51.392408583083025,52.47093905538868,53.00929270359246,53.32642846906164,53.12785231270776,53.27033487513851,53.272889916759006,53.59592661117267,53.68638440744845,53.91448960496563,54.33409306997709,54.37562871331806,54.44751914221204,54.52567942814136,54.25735295209424,54.72713530139616,56.442523534264105,57.21858235617607,57.76705490411738,57.719803269411585,58.16120217960772,59.88346811973848,60.82607874649232,63.329619164328214,63.83841277621881,63.34294185081254,64.24862790054169,64.65751860036113,65.14477906690742,65.74008604460495,66.06895736306997,66.14197157537998,66.35641438358665,65.5898429223911,65.6372286149274,65.08571907661826,65.82047938441218,67.87608625627479,70.13139083751652,73.61336055834434,79.55514037222956,83.92252691481971,86.30125127654648,88.51816751769765,93.33777834513177,95.49318556342118,97.36879037561413,99.26819358374274,99.52646238916184,99.70297492610788,102.97964995073859,103.5054333004924,104.38862220032827,103.21608146688551,100.29962097792368,101.07974731861579,100.19739821241052,100.11183214160701,99.79655476107133,98.32570317404756,98.55046878269837,98.74474585513225,98.8302639034215,98.98860926894767,98.27483951263179,97.04032634175452,95.23555089450302,98.04070059633534,101.38280039755689,104.27086693170459,110.30591128780306,115.47260752520204,118.7267383501347,123.6361589000898,127.9791059333932,130.07940395559547,131.68260263706364,135.63673509137575,140.17449006091718,142.63632670727813,150.45988447151876,153.0899229810125,151.767615320675,146.40074354711666,144.08049569807778,132.74366379871853,129.19344253247903,127.38896168831936,126.3393077922129,130.85053852814193,137.20702568542794,140.5556837902853,140.7514558601902,142.96197057346012,145.24031371564007,143.96354247709337,138.23802831806225,135.2463522120415,135.42423480802768,137.0828232053518,137.9518821369012,139.63558809126746,142.88605872751165,141.37837248500776,141.54991499000516,140.36427666000344,140.83185110666895,141.21223407111265,142.3638227140751,144.05354847605005,145.66336565070003,148.36457710046668,148.78538473364446,148.04258982242965,146.56505988161976,144.59237325441316,143.3549155029421,142.87994366862807,141.98996244575204,141.35764163050135,141.42509442033423,139.39672961355615,138.57881974237077,135.50154649491384,134.83536432994256,136.99024288662838,138.10249525775225,140.7449968385015,141.60233122566765,141.20822081711177,139.7344805447412,139.50398702982747,138.75365801988497,137.8914386799233,137.27095911994888,140.58163941329926,147.7920929421995,154.00239529479967,157.06926352986645,162.69617568657762,170.17311712438507,177.22641141625672,183.2352742775045,185.22351618500298,188.45567745666864,188.8394516377791,191.8239677585194,194.44264517234626,200.93509678156417,206.16573118770944,204.60815412513963,206.07976941675975,205.16317961117318,207.8677864074488,208.93952427163254,208.48968284775503,211.87078856517002,218.46952571011334,217.85301714007556,216.38434476005037,216.03189650670024,217.55126433780015,218.77750955853344,219.8506730390223,223.76478202601487,227.58418801734325,232.80845867822885,236.88463911881922,241.92075941254615,251.95150627503077,265.7476708500205,267.297447233347,272.580631488898,276.654754325932,278.32550288395464,277.34600192263645,278.736334615091,280.31855641006064,280.76670427337376,281.24880284891583,285.3658685659439,288.3649123772959,288.26094158486393,284.9996277232426,278.1697518154951,278.7588345436634,282.8158896957756,283.50959313051703,283.449728753678,283.65881916911866,285.0415461127458,284.4120307418305,279.032353827887,276.2059025519247,274.8172683679498,271.68051224529984,269.8036748301999,267.3557832201333,265.0481888134222,256.0877925422815,248.37419502818764,248.0294633521251,241.15530890141673,235.82587260094448,237.04291506729632,234.2996100448642,228.77740669657615,221.56727113105077,214.15051408736718,205.32267605824478,211.7241173721632,215.37841158144212,221.31894105429475,224.62696070286316,228.4113071352421,227.4832047568281,229.6344698378854,225.6629798919236,223.20531992794906,223.24787995196604,222.4052533013107,218.30016886754046,216.68777924502697,213.20418616335132,210.0571241089009,210.6624160726006,214.65594404840039,216.63162936560025,221.20441957706683,224.31627971804454,224.0965198120297,225.37534654135314,225.4745643609021,228.31404290726806,236.91169527151203,239.30013018100803,241.62775345400536,243.28283563600357,241.59189042400237,240.94892694933492,243.31261796622329,242.17407864414886,242.49371909609926,243.68481273073283,240.7608751538219,237.6629167692146,233.66427784614308,234.6028518974287,232.50190126495247,229.84560084330164,227.7794005622011,225.57960037480072,225.09406691653382,219.95604461102255,215.2150297406817,209.02001982712113,202.86767988474742,200.7717865898316,197.94019105988772,196.16779403992516,193.38519602661677,194.12113068441118,193.95642045627412,196.68661363751607,198.31207575834404,201.00038383889603,204.0945892259307,205.5320594839538,206.34370632263585,204.7981375484239,200.18109169894927,200.01506113263284,200.58004075508856,200.7856938367257,200.3881292244838,201.38308614965587,202.02105743310392,203.31303828873595,202.13769219249065,201.96612812832709,203.1550854188847,204.69339027925648,205.443260186171,206.26317345744732,210.46111563829822,215.84307709219883,218.54771806146587,222.22281204097726,223.7885413606515,224.71469424043434,225.1341294936229,225.52275299574862,223.63516866383242,220.71777910922162,219.67951940614776,219.44734627076517,222.4872308471768,222.60715389811787,221.00243593207858,219.6239572880524,217.99597152536828,217.1329810169122,218.14432067794147,218.23954711862766,217.63303141241843,216.57535427494562,217.4525695166304,216.61071301108694,216.29380867405797,219.45687244937199,222.66024829958133,227.29249886638755,230.3883325775917,232.58322171839447,234.45881447892964,233.98354298595308,235.29569532396872,235.7514635493125,235.814309032875,237.45953935525,237.99202623683334,234.90235082455555,230.56923388303704,230.2671559220247,228.3414372813498,227.81195818756655,230.35230545837769,232.28920363891845,233.88180242594564,233.82786828396377,234.98757885597584,237.87071923731722,240.3271461582115,241.78376410547432,242.5658427369829,243.21822849132192,245.80315232754796,247.63210155169864,248.96140103446575,247.78193402297717,247.7436226819848,247.8834151213232,249.23661008088214,250.26774005392144,251.2328267026143,248.6185511350762,247.8990340900508,248.81502272670053,249.61434848446703,252.4528989896447,256.23093265976314,257.2162884398421,258.28985895989473,258.3575726399298,258.3740484266199,259.08603228441325,259.4563548562755,259.94323657085033,261.4744910472335,261.592994031489,262.38866268765935,264.45010845843956,266.4200723056264,268.5377148704176,272.69514324694507,278.47576216463005,281.68050810975336,283.98700540650225,288.65800360433485,293.51433573622325,309.5495571574822,319.52537143832143,328.33458095888096,338.560720639254,349.4848137595027,367.2775425063351,375.07402833755674,384.92268555837114,393.27179037224744,397.96886024816496,394.5282401654433,376.74116011029554,369.8217734068637,364.7155156045758,357.9680104030505,351.24434026870034,351.35522684580025,355.23781789720016,358.64521193146675,365.4368079543112,372.16553863620743,371.33602575747165,371.5573505049811,367.9182336699874,371.6111557799916,374.93643718666107,371.62429145777406,368.26052763851607,358.2813517590107,350.9665678393405,350.8387118928937,352.66580792859577,346.6438719523972,344.0992479682648,336.7784986455099,331.0199990970066,329.1233327313377,322.40655515422515,318.5567034361501,312.3644689574334,312.5239793049556,320.44598620330373,332.1863241355358,343.00654942369056,349.612032949127,353.762355299418,354.76823686627864,353.9321579108524,369.2637719405683,373.9081812937122,370.1744541958081,365.0829694638721,357.4953129759147,355.8992086506098,355.5328057670732,359.9352038447155,354.57446922981035,353.0063128198736,349.83854187991574,343.85336125327717,339.9322408355181,331.49916055701203,324.3327737046747,318.26618246978313,316.3341216465221,303.01174776434806,296.0468318428987,301.4445545619325,304.435369707955,303.58591313863667,301.40627542575777,303.5285169505052,303.1680113003368,304.5563408668912,306.5932272445941,304.9011514963961,298.8231009975974,296.5220673317316,300.17371155448774,302.71480770299183,299.1822051353279,294.6748034235519,287.73086894903463,276.71391263268976,273.4502750884598,272.2858500589732,278.2382333726488,281.53315558176587,285.4544370545106,283.55729136967375,282.1815275797825,277.51868505318834,276.61245670212554,279.8493044680837,279.7105363120558,274.8460242080372,268.38301613869146,268.02101075912765,272.0396738394184,278.2041158929456,286.06841059529705,293.06327373019803,305.8178491534654,314.8908994356436,322.5849329570957,327.3499553047305,339.54897020315366,348.5403134687691,353.91454231251276,355.6763615416752,357.6275743611168,365.6907162407445,365.044810827163,359.5588738847753,357.17924925651687,352.0628328376779,343.14522189178524,338.4244812611902,339.2129875074601,335.58632500497345,335.311883336649,337.780255557766,333.76450370517733,334.59633580345155,334.736557202301,334.04870480153403,320.079136534356,311.3317576895707,305.05550512638047,300.1213367509203,300.4075578339469,301.29937188929796,306.71291459286533,301.50627639524356,297.187517596829,285.58167839788604,279.281118931924,267.74307928794934,259.3843861919662,258.43292412797746,252.77428275198497,253.13952183465665,247.6273478897711,243.90923192651408,236.37282128434273,232.57088085622848,224.842920570819,223.095280380546,227.36685358703068,235.9812357246871,241.57182381645808,243.31121587763872,248.31847725175916,243.7179848345061,241.90532322300407,240.89921548200272,241.22181032133514,240.71687354755676,237.88791569837116,230.50427713224744,227.29951808816494,229.1996787254433,223.83311915029554,221.47541276686368,226.66260851124247,229.8040723408283,231.5593815605522,236.27525437370147,239.1568362491343,236.99222416608953,234.1581494440597,230.9297662960398,229.70751086402652,230.8273405760177,231.12922705067845,235.6004847004523,240.65465646696822,238.5507709779788,236.72384731865253,236.82923154576835,237.32382103051222,238.23821402034147,239.0078093468943,241.18187289792954,243.28791526528636,252.7609435101909,259.2549623401273,262.3143082267515,261.1628721511677,265.71524810077847,270.77683206718564,279.56788804479044,285.4709253631936,290.50961690879575,296.13874460586385,300.3034964039092,296.25899760260614,294.3136650684041,290.65344337893606,291.88796225262405,290.13530816841603,293.433538778944,298.7290258526293,301.3403505684195,302.22590037894633,302.4406002526309,300.51606683508726,296.9817112233915,296.80547414892766,296.90254943261846,296.62503295507895,293.78002197005264,290.7933479800351,286.4288986533567,282.8225991022378,280.93506606815856,277.36004404543905,276.380029363626,278.8200195757507,282.30001305050047,288.093342033667,293.535561355778,293.067040903852,296.2480272692347,298.74868484615644,300.2824565641043,303.21163770940285,305.0510918062686,303.63406120417903,298.61937413611935,290.8562494240796,285.90749961605303,284.9183330773687,285.8822220515791,279.9914813677194,275.0776542451463,264.18510283009755,259.27006855339835,253.11671236893224,248.12114157928815,239.77076105285877,234.16717403523919,228.2781160234928,224.59874401566188,223.63916267710792,217.42277511807194,218.06518341204796,218.77345560803198,219.86230373868798,215.66820249245865,215.2588016616391,213.92253444109272,216.7533562940618,219.38223752937452,221.28482501958302,223.69655001305534,224.97770000870355,225.9251333391357,222.2767555594238,219.95450370628254,215.79300247085501,209.55533498057002,203.47022332038003,194.8434822135867,193.46898814239114,194.3026587615941,193.18510584106272,193.59673722737514,191.37115815158342,188.63743876772227,185.8216258451482,179.83775056343214,176.52850037562143,178.75233358374763,180.1215557224984,181.05437048166561,180.9795803211104,185.55305354740693,188.6020356982713,190.68802379884752,187.94201586589836,185.23467724393223,181.5031181626215,178.81541210841434,178.89360807227624,175.20240538151748,170.4516035876783,165.9010690584522,163.15737937230148,158.84825291486766,155.85550194324512,149.83700129549675,145.7480008636645,138.94866724244298,133.68244482829533,125.48829655219689,121.22886436813125,121.42590957875417,122.01060638583611,117.37373759055741,116.12915839370494,114.19943892913663,113.81962595275776,115.80308396850518,116.81872264567012,118.95248176378009,120.48832117585339,121.12554745056893,124.58036496704595,125.98024331136396,126.37682887424265,128.72455258282844,133.73303505521895,137.11869003681264,139.5557933578751,146.46052890525007,156.94035260350006,160.18023506900005,164.52682337933336,170.15454891955557,176.19303261303705,180.78868840869137,185.44579227246092,189.23386151497394,193.25257434331596,197.9417162288773,197.59114415258486,196.60742943505656,200.82161962337105,205.29441308224736,204.20960872149823,205.57640581433216,202.84093720955477,202.18062480636985,202.14374987091324,200.38916658060882,202.80277772040589,203.77185181360392,203.43790120906928,199.2586008060462,198.7690672040308,197.11604480268718,193.9806965351248,189.98713102341654,184.29808734894436,180.67872489929624,178.6124832661975,180.16165551079834,180.25777034053223,181.54851356035482,181.0756757069032,181.80045047126882,187.06030031417922,188.42353354278615,189.68902236185744,189.9293482412383,190.55623216082554,190.10082144055036,191.36054762703358,192.66703175135572,197.5980211675705,196.655347445047,195.296898296698,192.03793219779868,189.71195479853245,187.9779698656883,187.58197991045887,185.23465327363925,185.4564355157595,185.30429034383965,185.88286022922642,185.35857348615096,183.76904899076732,176.84269932717822,172.92179955145215,169.46453303430144,166.5330220228676,162.27201468191174,161.57800978794117,162.48867319196077,162.2691154613072,161.6160769742048,161.2807179828032,161.25381198853546,164.18920799235698,166.722805328238,167.53187021882533,167.8679134792169,169.27194231947794,168.84129487965197,168.01086325310132,167.51390883540088,169.62927255693393,172.04951503795596,174.7463433586373,179.45422890575819,181.55948593717213,182.00632395811476,182.82754930540983,186.2750328702732,191.23668858018215,195.4677923867881,199.4851949245254,204.31346328301692,208.74564218867795,212.93376145911864,216.81250763941242,222.82833842627494,230.0188922841833,236.6225948561222,243.98506323741478,248.25337549160986,250.8022503277399,254.04816688515993,260.84877792343997,260.38585194895995,261.79390129930664,260.06260086620443,253.72506724413628,252.55337816275753,253.78225210850502,255.02150140567002,257.27100093711334,264.7873339580756,270.6848893053837,272.6365928702558,273.2343952468372,272.0262634978915,271.28084233192766,271.5172282212851,273.64481881419005,276.22321254279336,280.9421416951956,285.07476113013036,287.1365074200869,279.0576716133913,272.71178107559416,271.49452071706276,269.42301381137514,267.7320092075834,263.7246728050556,264.62978187003705,265.56318791335804,264.0654586089054,260.7469724059369,260.27131493729127,258.13420995819416,255.90613997212944,253.83742664808628,249.9549510987242,248.41663406581614,246.4944227105441,244.24961514036272,240.48641009357516,235.52427339571676,230.0895155971445,225.22301039809633,227.2420069320642,229.2246712880428,231.7697808586952,231.19318723913014,233.65879149275344,235.37919432850228,242.64612955233486,247.39741970155657,250.95827980103772,248.97551986735849,251.480346578239,251.626897718826,251.581265145884,250.55417676392267,258.22945117594844,261.3129674506323,264.64197830042156,268.4413188669477,270.42421257796514,268.70947505197677,267.9729833679845,266.17865557865633,262.68577038577087,256.7505135905139,253.4970090603426,250.37133937356174,247.08089291570784,246.84726194380522,247.9715079625368,249.18100530835787,248.2973368722386,252.58489124815907,255.07326083210606,256.8921738880707,257.8181159253805,259.75207728358697,260.83138485572465,260.17758990381645,257.158393269211,256.0789288461407,255.66928589742713,251.3395239316181,240.92968262107874,231.28312174738582,224.88208116492387,222.09472077661593,218.86981385107728,214.4998759007182,212.09991726714546,207.1866115114303,205.07107434095354,205.26738289396903,209.68158859597935,213.1077257306529,215.1618171537686,217.50121143584573,219.03747429056384,216.0183161937092,215.56221079580615,218.27814053053743,224.65542702035827,230.71695134690552,231.67463423127035,232.54975615418024,233.56650410278684,236.11100273519122,235.47733515679414,235.46822343786275,235.67214895857518,239.35476597238346,240.94984398158897,240.65989598772597,240.049930658484,238.55995377232267,238.61330251488178,238.8655350099212,240.1236900066141,241.3624600044094,240.8216400029396,239.55109333529307,239.4640622235287,243.32604148235248,246.717360988235,248.50490732549,251.40993821699334,249.98662547799555,251.49108365199703,251.84072243466468,253.43048162310978,256.1003210820732,255.12688072138215,252.91125381425476,251.41416920950317,247.0927794730021,244.03851964866809,241.85567976577872,241.38711984385247,239.2447465625683,237.47649770837887,234.05766513891925,229.0017767592795",
