priceDate,open,low,high,close,volume,Revenues,NetIncomeLoss,EarningsPerShareBasic,EarningsPerShareDiluted,OperatingIncomeLoss,CostOfRevenue,GrossProfit,CashAndCashEquivalentsAtCarryingValue,LongTermDebt,DebtCurrent,Assets,LiabilitiesCurrent,InventoryNet,ResearchAndDevelopmentExpense,weather_code,temperature_2m_max,temperature_2m_min
1660687200.0,303.397,300.033,309.657,303.997,68765970.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,55.0,27.3675,18.567501
1660600800.0,311.667,302.883,314.667,306.563,88136322.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,51.0,29.0175,18.2175
1660514400.0,301.787,301.23,313.133,309.32,89359167.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,51.0,28.1175,18.567501
1660255200.0,289.415,285.033,300.16,300.03,79657287.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,3.0,29.7675,21.5175
1660168800.0,296.513,285.833,298.237,286.63,70155045.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,55.0,32.517498,23.6175
1660082400.0,297.067,283.37,297.51,294.357,94918872.0000001,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,3.0,32.567497,23.3675
1659996000.0,290.293,279.353,292.397,283.333,86244681.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,63.0,37.567497,26.5175
1659909600.0,295.0,289.085,305.2,290.423,99365274.0000001,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,53.0,33.817497,25.7175
1659650400.0,302.67,285.545,304.607,288.17,113172897.00000012,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,3.0,33.267498,24.067501
1659564000.0,311.0,305.0,313.607,308.633,72256317.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,1.0,33.6175,22.2675
1659477600.0,305.0,301.15,309.55,307.397,80091105.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,1.0,32.6675,21.7175
1659391200.0,294.003,292.667,307.833,300.587,95577468.0000001,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,51.0,32.7175,21.7675
1659304800.0,301.275,295.0,311.878,297.277,117042888.00000012,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,63.0,26.2175,21.2675
1659045600.0,280.7,279.1,298.32,297.15,95312883.0000001,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,51.0,30.9675,22.667501
1658959200.0,280.067,272.8,283.3,280.9,84722991.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,63.0,30.817501,22.2175
1658872800.0,263.81,261.79,275.926,274.82,88109988.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,3.0,29.4675,18.567501
1658786400.0,266.513,256.263,267.31,258.86,66820758.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,3.0,29.1175,20.317501
1658700000.0,272.217,267.4,274.147,268.433,64073505.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,63.0,32.517498,25.2675
1658440800.0,276.22,270.713,280.787,272.243,103472847.0000001,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,1.0,34.7175,21.917501
1658354400.0,255.107,254.867,273.267,271.707,142032177.00000015,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,51.0,33.817497,24.417501
1658268000.0,246.783,243.483,250.663,247.5,88864089.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,0.0,33.9175,22.567501
1658181600.0,245.0,236.977,247.14,245.53,80890110.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,1.0,33.1175,21.667501
1658095200.0,244.937,239.603,250.517,240.547,82537428.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,63.0,28.917501,22.567501
1657836000.0,240.0,236.89,243.623,240.067,69683019.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,51.0,29.0175,20.8675
1657749600.0,234.897,229.333,238.653,238.313,78557499.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,53.0,32.2175,22.317501
1657663200.0,225.5,225.033,242.06,237.04,97954497.0000001,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,2.0,33.517498,21.8675
1657576800.0,236.847,228.368,239.773,233.07,87930960.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,51.0,33.6675,19.817501
