priceDate,open,low,high,close,volume
1647388800000000000,269.667,267.42,280.667,280.077,84028821.00000009
1647302400000000000,258.423,252.19,268.523,267.297,66841143.00000007
1647216000000000000,260.203,252.013,266.9,255.457,71152263.00000007
1646956800000000000,280.066,264.59,281.267,265.117,67037166.00000007
1646870400000000000,283.817,270.12,284.817,279.433,58648644.00000006
1646784000000000000,279.827,277.337,286.853,286.323,59183979.00000006
1646697600000000000,265.177,260.723,283.33,274.8,80399106.00000009
1646611200000000000,285.433,268.19,288.713,268.193,72494172.00000007
1646352000000000000,283.033,275.054,285.217,279.43,67179861.00000007
1646265600000000000,292.923,277.533,295.48,279.763,61623507.00000007
1646179200000000000,290.71,281.424,295.493,293.297,74643438.00000007
1646092800000000000,289.893,284.593,296.627,288.123,74766861.00000007
1646006400000000000,271.67,271.569,292.287,290.143,99006867.0000001
1645747200000000000,269.743,260.8,273.167,269.957,76067763.00000007
1645660800000000000,233.463,233.333,267.493,266.923,135322275.00000015
1645574400000000000,276.81,253.52,278.433,254.68,95257008.0000001
1645488000000000000,278.043,267.033,285.578,273.843,83288202.00000009
1645142400000000000,295.333,279.203,295.623,285.66,68501841.00000007
1645056000000000000,304.42,291.367,306.167,292.117,55178418.00000006
1644969600000000000,304.683,300.403,308.81,307.797,51294396.00000005
1644883200000000000,300.0,297.793,307.667,307.477,57649542.00000006
1644796800000000000,287.19,284.383,299.627,291.92,67756416.00000007
1644537600000000000,303.21,283.567,305.32,286.667,79645869.00000009
1644451200000000000,302.79,298.9,314.603,301.517,66126831.00000007
1644364800000000000,311.667,306.667,315.423,310.667,52259544.00000005
1644278400000000000,301.843,298.267,308.763,307.333,50729013.00000005
1644192000000000000,307.93,300.903,315.923,302.447,60994464.00000007
1643932800000000000,299.073,293.723,312.167,307.773,73625466.00000007
1643846400000000000,294.0,293.507,312.333,297.047,78855558.00000009
1643760000000000000,309.393,296.47,310.5,301.887,66793035.00000007
1643673600000000000,311.737,301.667,314.567,310.417,73138338.00000007
1643587200000000000,290.903,287.35,312.663,312.24,104436096.0000001
1643328000000000000,277.187,264.003,285.833,282.117,134788950.00000015
1643241600000000000,311.12,276.333,311.797,276.367,147109569.00000015
1643155200000000000,317.477,302.0,329.23,312.47,104867283.0000001
1643068800000000000,304.733,301.07,317.087,306.133,86595906.00000009
1642982400000000000,301.587,283.823,311.171,310.0,152375142.00000015
1642723200000000000,332.113,313.5,334.85,314.633,103416027.0000001
1642636800000000000,336.577,331.333,347.22,332.09,70488744.00000007
1642550400000000000,347.235,331.667,351.557,331.883,75442488.00000007
1642464000000000000,342.202,338.687,356.93,343.503,66989409.00000007
1642118400000000000,339.96,337.793,350.667,349.87,72924411.00000007
1642032000000000000,369.688,342.18,371.867,343.853,97209792.0000001
1641945600000000000,359.617,357.53,371.613,368.74,83739015.00000009
1641859200000000000,351.223,346.273,358.617,354.8,66063210.00000007
1641772800000000000,333.333,326.667,353.033,352.707,91814877.00000007
1641513600000000000,360.123,336.667,360.31,342.32,84164748.00000009
1641427200000000000,359.0,340.167,362.667,354.9,90336474.00000007
1641340800000000000,382.217,360.337,390.113,362.707,80119797.00000009
1641254400000000000,396.517,374.35,402.667,383.197,100248258.0000001
1641168000000000000,382.583,378.68,400.357,399.927,104686047.0000001
1640908800000000000,357.815,351.53,360.667,352.26,40733625.000000045
1640822400000000000,353.777,351.05,365.183,356.78,47040939.00000005
1640736000000000000,366.213,354.713,368.0,362.063,56154045.00000006
1640649600000000000,369.83,359.473,373.0,362.823,60323907.00000007
1640563200000000000,357.89,356.905,372.333,364.647,71145819.00000007
1640217600000000000,335.6,332.52,357.659,355.667,92713287.0000001
1640131200000000000,321.887,319.017,338.553,336.29,93634086.0000001
1640044800000000000,305.623,295.373,313.167,312.843,71517915.00000007
1639958400000000000,303.567,297.797,307.23,299.98,56480013.00000006
1639699200000000000,304.923,303.013,320.22,310.857,100880262.0000001
1639612800000000000,331.5,307.283,331.66,308.973,82771449.00000009
1639526400000000000,317.737,309.417,326.25,325.33,75169230.00000007
1639440000000000000,315.0,310.0,322.137,319.503,70806270.00000007
1639353600000000000,333.697,317.14,335.0,322.137,78595506.00000009
1639094400000000000,336.25,327.51,340.327,339.01,59664366.00000006
1639008000000000000,353.547,334.12,354.163,334.6,59438496.00000006
1638921600000000000,350.903,344.333,357.46,356.32,41906370.000000045
1638835200000000000,348.067,342.27,352.558,350.583,56084571.00000006
1638748800000000000,333.837,316.833,340.547,336.337,81663111.00000009
1638489600000000000,361.597,333.403,363.525,338.323,92321985.0000001
1638403200000000000,366.353,352.217,371.0,361.533,73114869.00000007
1638316800000000000,386.898,363.587,390.947,365.0,68804094.00000007
1638230400000000000,381.457,372.667,389.333,381.587,81276114.00000009
1638144000000000000,366.997,366.73,380.89,378.997,58393401.00000006
1637884800000000000,366.49,360.333,369.594,360.64,35042670.00000004
1637712000000000000,360.13,354.0,377.59,372.0,67680714.00000007
1637625600000000000,389.17,354.233,393.5,369.677,108515100.00000012
1637539200000000000,387.443,377.477,400.65,385.623,99217527.0000001
1637280000000000000,366.29,364.233,379.573,379.02,64926774.00000007
1637193600000000000,368.85,358.34,370.667,365.46,62696790.00000007
1637107200000000000,354.503,351.833,373.213,363.003,94336095.0000001
1637020800000000000,334.437,334.06,352.4,351.577,79627077.00000009
1636934400000000000,339.21,326.2,343.993,337.797,104326947.0000001
1636675200000000000,349.167,339.733,351.5,344.473,76719444.00000007
1636588800000000000,367.59,351.56,368.323,354.503,67189704.00000007
1636502400000000000,336.803,329.103,359.367,355.983,128408166.00000012
1636416000000000000,391.2,337.173,391.5,341.167,177317508.00000018
1636329600000000000,383.262,377.667,399.0,387.647,100337145.0000001
1636070400000000000,409.333,402.667,413.29,407.363,64886436.00000007
1635984000000000000,411.47,405.667,414.497,409.97,76192230.00000007
1635897600000000000,392.443,384.207,405.13,404.62,103885557.0000001
1635811200000000000,386.452,382.0,402.863,390.667,128213391.00000012
1635724800000000000,381.667,372.887,403.25,402.863,168146148.00000018
1635465600000000000,360.62,357.735,371.737,371.333,89755251.00000009
1635379200000000000,356.102,351.4,360.333,359.013,81639519.00000009
1635292800000000000,346.553,343.593,356.96,345.953,115579377.00000012
1635206400000000000,341.563,333.813,364.98,339.477,187244904.0000002
1635120000000000000,316.843,314.733,348.34,341.62,188556297.0000002
1634860800000000000,298.5,296.987,303.333,303.227,68642505.00000007
1634774400000000000,285.333,285.168,300.0,298.0,94444362.0000001
1634688000000000000,288.45,285.793,289.83,288.6,42096156.000000045
1634601600000000000,292.51,287.503,292.65,288.09,52143384.00000005
1634515200000000000,283.93,283.823,291.753,290.037,72621732.00000007
1634256000000000000,274.58,274.117,281.07,281.01,56773701.00000006
1634169600000000000,271.83,271.117,273.417,272.773,36741510.00000004
1634083200000000000,270.157,268.593,271.803,270.36,42360225.000000045
1633996800000000000,266.977,265.523,270.773,268.573,66060120.00000007
1633910400000000000,262.55,261.833,267.08,263.98,42600966.000000045
1633651200000000000,265.403,260.303,265.46,261.83,50215812.00000005
1633564800000000000,261.82,261.127,268.333,264.537,57587346.00000006
1633478400000000000,258.733,257.74,262.22,260.917,43898304.000000045
1633392000000000000,261.599,258.067,265.77,260.197,55297875.00000006
1633305600000000000,265.5,258.707,268.99,260.51,91450023.00000007
1633046400000000000,259.467,254.53,260.26,258.407,51094242.00000005
1632960000000000000,260.333,258.333,263.044,258.493,53867883.00000006
1632873600000000000,259.933,256.893,264.5,260.437,62828631.00000007
1632787200000000000,262.4,255.393,265.213,259.187,76144266.00000007
1632700800000000000,257.707,256.437,266.333,263.787,84211971.00000009
1632441600000000000,248.63,248.187,258.267,258.13,64119066.00000007
1632355200000000000,251.667,249.307,252.733,251.213,35842581.00000004
1632268800000000000,247.842,246.373,251.223,250.647,45378816.000000045
1632182400000000000,244.93,243.48,248.247,246.46,48992169.00000005
1632096000000000000,244.853,239.542,247.333,243.39,74272956.00000007
1631836800000000000,252.383,250.0,253.68,253.163,84612528.00000009
1631750400000000000,250.943,249.203,252.97,252.33,41770179.000000045
1631664000000000000,248.333,246.12,252.287,251.943,46073055.00000005
1631577600000000000,247.523,245.467,251.49,248.163,55574643.00000006
1631491200000000000,246.738,236.283,248.26,247.667,68857446.00000007
1631232000000000000,253.2,244.84,254.203,245.423,45552510.000000045
1631145600000000000,251.137,250.543,254.033,251.62,42233193.000000045
1631059200000000000,253.86,246.924,254.817,251.29,56379108.00000006
1630972800000000000,246.667,246.42,253.4,250.973,60119475.00000007
1630627200000000000,244.083,241.4,244.667,244.523,45813135.000000045
1630540800000000000,244.833,243.513,246.99,244.13,38390217.00000004
1630454400000000000,244.693,243.757,247.33,244.697,39613005.000000045
1630368000000000000,244.333,242.147,246.797,245.24,62566308.00000007
1630281600000000000,238.238,237.577,243.667,243.637,55812660.00000006
1630022400000000000,235.0,234.033,238.333,237.307,41501289.000000045
1629936000000000000,236.103,232.54,238.467,233.72,39642876.000000045
1629849600000000000,235.677,234.667,238.99,237.067,37936686.00000004
1629763200000000000,236.893,234.213,238.407,236.163,39249213.000000045
1629676800000000000,228.481,226.917,237.377,235.433,60794577.00000007
1629417600000000000,227.617,224.567,230.71,226.753,44525595.000000045
1629331200000000000,226.07,222.53,228.85,224.49,42940458.000000045
1629244800000000000,223.249,223.117,231.923,229.663,61048125.00000007
1629158400000000000,224.22,216.28,224.86,221.903,71163837.00000007
1629072000000000000,235.023,225.467,236.5,228.723,69309909.00000007
1628812800000000000,241.237,238.113,243.3,239.057,50194401.00000005
1628726400000000000,235.447,233.133,240.933,240.75,53045058.00000006
1628640000000000000,237.57,234.737,238.393,235.94,29401674.00000003
1628553600000000000,237.997,233.96,238.863,236.663,40296915.000000045
1628467200000000000,236.723,235.043,239.677,237.92,44146047.000000045
1628208000000000000,237.3,232.543,238.777,233.033,46869147.00000005
1628121600000000000,238.667,237.137,240.317,238.21,38758911.00000004
1628035200000000000,237.0,236.31,241.633,236.973,51007941.00000005
1627948800000000000,239.667,233.67,240.883,236.58,64860759.00000007
1627862400000000000,233.333,232.8,242.313,236.557,100847295.0000001
1627603200000000000,223.919,223.0,232.51,229.067,88969233.00000009
1627516800000000000,216.597,216.267,227.897,225.783,91183911.00000007
1627430400000000000,215.665,213.133,218.323,215.66,48019788.00000005
1627344000000000000,221.133,209.08,222.167,214.927,98439870.0000001
1627257600000000000,216.99,215.703,222.733,219.207,76009668.00000007
1626998400000000000,215.453,212.433,216.267,214.46,43814832.000000045
1626912000000000000,218.814,214.867,220.723,216.42,45317181.000000045
1626825600000000000,219.87,216.763,221.62,218.43,41860014.000000045
1626739200000000000,217.33,213.5,220.797,220.167,46461381.00000005
1626652800000000000,209.963,207.097,215.733,215.407,63891270.00000007
1626393600000000000,218.227,214.067,218.9,214.74,49112910.00000005
1626307200000000000,219.463,212.627,222.047,216.867,60628713.00000007
1626220800000000000,223.583,217.613,226.203,217.793,64923570.00000007
1626134400000000000,228.773,222.099,231.093,222.847,62898276.00000007
1626048000000000000,220.733,220.72,229.08,228.567,77781126.00000009
1625788800000000000,217.728,214.897,219.637,218.983,54421644.00000006
1625702400000000000,209.457,206.82,218.143,217.603,68319948.00000007
1625616000000000000,221.423,212.773,221.9,214.883,56375880.00000006
1625529600000000000,227.237,217.133,228.0,219.86,69853350.00000007
1625184000000000000,226.327,224.42,233.333,226.3,81292122.00000009
1625097600000000000,227.973,224.267,229.33,225.973,55903566.00000006
1625011200000000000,226.59,226.047,230.937,226.567,56774586.00000006
1624924800000000000,228.217,225.297,229.17,226.92,52143939.00000005
1624838400000000000,223.88,223.44,231.567,229.573,64884477.00000007
1624579200000000000,229.86,222.9,231.27,223.957,97490121.0000001
1624492800000000000,224.997,222.537,232.54,226.607,137947158.00000015
1624406400000000000,210.667,210.013,219.068,218.857,93297684.0000001
1624320000000000000,206.083,205.167,209.523,207.903,57476676.00000006
1624233600000000000,208.16,202.96,210.463,206.943,74438223.00000007
1623974400000000000,204.457,203.933,209.45,207.77,73682715.00000007
1623888000000000000,200.629,200.447,207.157,205.533,68104050.00000007
1623801600000000000,199.178,197.833,202.833,201.623,66432381.00000007
1623715200000000000,205.563,199.41,205.597,199.787,53292435.00000006
1623628800000000000,204.077,203.06,208.497,205.897,61271949.00000007
1623369600000000000,203.41,200.507,204.187,203.297,48615909.00000005
1623283200000000000,201.293,200.167,205.53,203.373,71758818.00000007
1623196800000000000,200.723,199.21,203.93,199.593,49753698.00000005
1623110400000000000,207.67,198.5,207.697,201.197,78160215.00000009
1623024000000000000,197.275,194.293,203.333,201.71,67631046.00000007
1622764800000000000,193.237,192.4,200.203,199.683,72110688.00000007
1622678400000000000,200.6,190.407,201.517,190.947,90335679.00000007
1622592000000000000,206.71,199.713,207.787,201.707,69908337.00000007
1622505600000000000,209.267,206.85,211.267,207.967,54254670.00000006
1622160000000000000,209.5,207.46,211.863,208.407,68211114.00000007
1622073600000000000,206.747,205.403,210.377,210.283,79111779.00000009
1621987200000000000,202.52,200.5,208.723,206.377,85917915.00000009
1621900800000000000,202.437,198.57,204.663,201.563,84017799.00000009
1621814400000000000,193.867,191.217,204.827,202.147,103674267.0000001
1621555200000000000,198.703,193.333,198.893,193.627,78091785.00000009
1621468800000000000,191.667,190.357,196.283,195.593,92463357.0000001
1621382400000000000,184.183,182.327,188.737,187.82,118735185.00000012
1621296000000000000,189.333,187.793,198.75,192.623,110491701.00000012
1621209600000000000,191.851,187.067,196.577,192.277,97171080.0000001
1620950400000000000,194.47,190.153,197.623,196.58,100112568.0000001
1620864000000000000,200.515,186.55,202.153,190.563,132554748.00000012
1620777600000000000,200.83,195.588,206.803,196.63,101470938.0000001
1620691200000000000,199.747,198.533,209.033,205.733,139511688.00000015
1620604800000000000,221.633,209.203,221.683,209.68,94177251.0000001
1620345600000000000,221.933,220.073,230.0,224.123,70407516.00000007
1620259200000000000,226.92,216.667,227.007,221.18,83353857.00000009
1620172800000000000,227.02,222.447,228.432,223.647,65705682.00000007
1620086400000000000,226.313,219.234,227.816,224.533,89217957.00000009
1620000000000000000,234.6,226.833,235.333,228.3,81129429.00000009
1619740800000000000,222.53,222.047,238.49,236.48,122276166.00000012
1619654400000000000,233.17,222.833,234.083,225.667,86536347.00000009
1619568000000000000,232.137,231.2,236.167,231.467,66813141.00000007
1619481600000000000,239.32,234.45,241.333,234.913,88310985.00000009
1619395200000000000,247.0,244.202,249.767,246.067,93115506.0000001
1619136000000000000,239.933,238.487,245.787,243.133,85241667.00000009
1619049600000000000,247.167,239.347,251.257,239.897,106770765.00000012
1618963200000000000,234.923,232.667,248.28,248.04,93646542.0000001
1618876800000000000,239.14,236.895,245.75,239.663,106827114.00000012
1618790400000000000,239.867,230.6,241.8,238.21,119058678.00000012
1618531200000000000,242.883,241.533,249.803,246.593,83938578.00000009
1618444800000000000,247.7,240.437,247.897,246.283,83546700.00000009
1618358400000000000,256.9,242.677,260.263,244.077,147052302.00000015
1618272000000000000,237.567,236.887,254.333,254.107,133958424.00000012
1618185600000000000,228.567,227.363,234.933,233.993,87407010.00000009
1617926400000000000,225.923,223.143,226.99,225.673,64311261.00000007
1617840000000000000,225.793,223.882,229.85,227.933,71772987.00000007
1617753600000000000,229.0,222.613,230.46,223.657,78928299.00000009
1617667200000000000,230.1,227.123,232.183,230.54,84815517.00000009
1617580800000000000,235.903,228.233,236.053,230.35,125528301.00000012
1617235200000000000,229.457,219.807,230.807,220.583,105895134.0000001
1617148800000000000,215.54,213.703,224.0,222.643,100011864.0000001
1617062400000000000,200.583,197.003,212.553,211.873,118297077.00000012
1616976000000000000,205.213,198.673,205.493,203.763,85910955.00000009
1616716800000000000,213.957,199.963,214.607,206.237,101558481.0000001
1616630400000000000,204.333,203.167,215.167,213.463,117674550.00000012
1616544000000000000,222.637,210.037,222.673,210.09,101385522.0000001
1616457600000000000,225.257,219.17,225.933,220.72,91475610.00000007
1616371200000000000,228.197,222.917,233.207,223.333,118536663.00000012
1616112000000000000,215.533,208.207,219.077,218.29,128681934.00000012
1616025600000000000,228.097,217.333,229.743,217.72,100107066.0000001
1615939200000000000,218.957,217.003,234.577,233.937,121117359.00000012
1615852800000000000,234.45,223.667,235.973,225.627,96587016.0000001
1615766400000000000,231.363,228.013,237.727,235.98,88270437.00000009
1615507200000000000,223.333,222.047,231.627,231.243,100751520.0000001
1615420800000000000,233.133,225.727,234.167,233.2,108761676.00000012
1615334400000000000,233.433,218.353,239.283,222.687,181817016.00000012
1615248000000000000,202.727,198.403,226.03,224.527,202569984.0000002
1615161600000000000,200.183,186.263,206.708,187.667,155360874.00000015
1614902400000000000,208.687,179.83,209.281,199.317,268189377.00000027
1614816000000000000,218.6,200.0,291.313,207.147,197758590.0000002
1614729600000000000,229.33,217.235,233.567,217.733,90623880.00000007
1614643200000000000,239.427,228.333,240.37,228.813,71196474.00000007
1614556800000000000,230.037,228.35,290.667,239.477,81408717.00000009
1614297600000000000,233.333,219.837,235.567,225.167,123267519.00000012
1614211200000000000,242.05,223.527,245.736,227.407,117071565.00000012
1614124800000000000,237.283,231.39,248.333,247.34,110300850.00000012
1614038400000000000,220.71,206.333,237.87,232.947,199820646.0000002
1613952000000000000,254.213,236.733,256.167,238.167,111809148.00000012
1613692800000000000,265.0,259.123,265.597,260.433,56874765.00000006
1613606400000000000,260.3,258.757,264.897,262.46,53871174.00000006
1613520000000000000,259.697,254.003,266.613,266.05,78236694.00000009
1613433600000000000,272.667,264.147,273.667,265.407,59406972.00000006
1613088000000000000,267.087,261.777,272.443,272.04,71304939.00000007
1613001600000000000,270.813,267.242,276.627,270.553,64868259.00000007
1612915200000000000,281.212,266.673,281.607,268.273,108648270.00000012
1612828800000000000,285.04,280.583,286.6,283.153,45472953.000000045
1612742400000000000,289.89,284.917,292.59,287.807,60485157.00000007
1612483200000000000,281.667,279.657,288.257,284.077,55699911.00000006
1612396800000000000,285.0,277.807,285.5,283.33,47437983.00000005
1612310400000000000,292.34,284.355,292.693,284.897,55030530.00000006
1612224000000000000,281.56,280.734,293.5,290.93,73038639.00000007
1612137600000000000,271.43,265.187,280.667,279.937,76174155.00000007
1611878400000000000,276.667,260.033,280.803,264.51,104972262.0000001
1611792000000000000,273.333,267.0,282.667,278.477,79134144.00000009
1611705600000000000,290.117,286.22,297.167,288.053,82001865.00000009
1611619200000000000,297.127,290.533,298.633,294.363,69394809.00000007
1611532800000000000,285.0,279.607,300.133,293.6,123520191.00000012
1611273600000000000,278.103,276.207,282.667,282.213,60199491.00000007
1611187200000000000,285.0,280.473,285.24,281.663,61794399.00000007
1611100800000000000,286.247,279.093,286.5,283.483,76997649.00000007
1611014400000000000,279.267,277.667,283.333,281.517,76100940.00000007
1610668800000000000,284.0,273.033,286.633,275.387,116332788.00000012
1610582400000000000,281.13,279.583,287.667,281.667,93798981.0000001
1610496000000000000,284.253,277.333,286.823,284.803,99937488.0000001
1610409600000000000,277.0,275.78,289.333,283.147,138812160.00000015
1610323200000000000,283.133,267.874,284.81,270.397,178662438.00000018
1610064000000000000,285.333,279.463,294.83,293.34,225166584.00000024
1609977600000000000,259.21,258.4,272.33,272.013,154496844.00000015
1609891200000000000,252.83,249.7,258.0,251.993,134099895.00000012
1609804800000000000,241.22,239.733,246.947,245.037,96735495.0000001
1609718400000000000,239.82,239.063,248.163,243.257,145914567.00000015
1609372800000000000,233.33,230.373,239.573,235.223,148949784.00000015
1609286400000000000,224.0,222.787,232.2,231.593,128538063.00000012
1609200000000000000,220.333,218.333,223.3,221.997,68732433.00000007
1609113600000000000,224.837,220.267,227.133,221.23,96835683.0000001
1608768000000000000,214.33,213.667,222.03,220.59,68596704.00000007
1608681600000000000,210.733,207.523,217.167,215.327,99518916.0000001
1608595200000000000,216.0,204.743,216.627,213.447,155584932.00000018
1608508800000000000,222.08,215.357,222.833,216.62,174135792.00000018
1608249600000000000,222.967,209.513,231.667,231.667,666378582.0000007
1608163200000000000,209.397,206.5,219.607,218.633,168810432.00000018
1608076800000000000,209.41,201.667,210.833,207.59,126287439.00000012
1607990400000000000,214.427,207.933,215.633,211.083,135670677.00000015
1607904000000000000,206.333,203.4,214.25,213.277,156121947.00000018
1607644800000000000,205.003,198.933,208.0,203.33,139424922.00000015
1607558400000000000,191.457,188.78,209.25,209.023,201249459.0000002
1607472000000000000,217.897,196.0,218.107,201.493,213873570.00000024
1607385600000000000,208.502,206.167,217.093,216.627,192795087.0000002
1607299200000000000,201.64,201.017,216.262,213.92,168929127.00000018
1607040000000000000,197.003,195.167,199.68,199.68,88203942.00000009
1606953600000000000,196.673,194.143,199.657,197.793,127656009.00000012
1606867200000000000,185.48,180.403,190.513,189.607,143326959.00000015
1606780800000000000,199.197,190.683,199.283,194.92,121148496.00000012
1606694400000000000,200.737,184.837,202.6,189.2,189009156.0000002
1606435200000000000,193.72,192.817,199.593,195.253,112683234.00000012
1606262400000000000,183.353,181.79,191.333,191.333,146790486.00000015
1606176000000000000,180.133,175.4,186.663,185.127,160945482.00000018
1606089600000000000,167.833,167.263,175.333,173.95,150780912.00000015
1605830400000000000,165.997,163.02,167.5,163.203,98735766.0000001
1605744000000000000,164.0,162.523,169.537,166.423,187426038.0000002
1605657600000000000,149.45,147.833,165.333,162.213,234132072.00000024
1605571200000000000,153.39,144.337,154.0,147.203,183564843.00000012
1605484800000000000,136.31,134.696,137.483,136.03,80515905.00000009
1605225600000000000,136.95,133.887,137.511,136.167,59491053.00000006
1605139200000000000,138.35,136.507,141.0,137.253,59821500.00000006
1605052800000000000,138.817,136.86,139.565,139.043,52073166.00000005
1604966400000000000,140.03,132.01,140.03,136.787,90852672.00000007
1604880000000000000,146.5,140.333,150.833,140.42,104499075.0000001
1604620800000000000,145.367,141.427,145.523,143.317,65118042.00000007
1604534400000000000,142.767,141.333,146.667,146.03,85243569.00000009
1604448000000000000,143.54,139.033,145.133,140.327,96429171.0000001
1604361600000000000,136.577,135.563,142.59,141.3,103055145.0000001
1604275200000000000,131.333,130.767,135.66,133.503,87063354.00000009
1604016000000000000,135.632,126.37,135.864,129.347,127762917.00000012
1603929600000000000,136.653,135.487,139.353,136.943,67965924.00000007
1603843200000000000,138.827,135.333,139.533,135.34,76354227.00000007
1603756800000000000,141.253,140.033,143.5,141.56,68059518.00000007
1603670400000000000,137.21,136.667,141.92,140.093,84717483.00000009
1603411200000000000,140.613,135.793,140.962,140.21,101150940.0000001
1603324800000000000,147.307,141.503,148.41,141.93,119979573.00000012
1603238400000000000,140.9,140.417,144.317,140.88,97111383.0000001
1603152000000000000,143.917,139.683,143.917,140.647,94968867.0000001
1603065600000000000,148.747,142.957,149.0,143.61,108863529.00000012
1602806400000000000,151.48,146.283,151.983,146.557,98327637.0000001
1602720000000000000,150.103,147.5,152.19,149.627,107017062.00000012
1602633600000000000,149.927,149.117,155.3,153.767,144136182.00000015
1602547200000000000,147.783,145.533,149.63,148.883,103390995.0000001
1602460800000000000,147.333,146.193,149.58,147.433,116373399.00000012
1602201600000000000,143.377,142.153,144.863,144.667,86776968.00000009
1602115200000000000,146.147,141.767,146.333,141.973,121263348.00000012
1602028800000000000,139.957,137.948,143.3,141.767,129383127.00000012
1601942400000000000,141.263,135.35,142.927,137.993,147438777.00000015
1601856000000000000,141.117,139.777,144.547,141.893,134168358.00000012
1601596800000000000,140.463,138.333,146.377,138.363,214290075.00000024
1601510400000000000,146.92,144.807,149.627,149.387,152224362.00000015
1601424000000000000,140.44,140.157,144.643,143.003,144436698.00000015
1601337600000000000,138.667,137.2,142.833,139.69,151024212.00000015
1601251200000000000,141.54,138.517,142.693,140.4,149158683.00000015
1600992000000000000,131.157,130.433,136.244,135.78,201625377.0000002
1600905600000000000,121.267,117.1,133.167,129.263,289683183.0000003
1600819200000000000,135.053,125.293,137.383,126.787,285222528.0000003
1600732800000000000,143.2,139.2,145.92,141.41,238742385.00000024
1600646400000000000,151.043,135.69,151.893,149.797,328430400.0000004
1600387200000000000,149.313,142.933,150.333,147.383,259220457.00000027
1600300800000000000,138.533,136.0,145.93,141.143,230337489.00000024
1600214400000000000,146.623,145.103,152.597,147.253,217640280.00000024
1600128000000000000,145.52,143.567,153.98,149.92,291894684.0000003
1600041600000000000,126.983,124.433,140.0,139.873,249061824.00000027
1599782400000000000,127.313,120.167,127.5,124.24,182152377.00000012
1599696000000000000,128.737,120.187,132.997,123.78,254791824.00000027
1599609600000000000,118.867,113.837,123.0,122.093,238397307.00000024
1599523200000000000,118.667,109.96,122.913,110.07,346397073.0000004
1599177600000000000,134.27,124.007,142.667,139.44,330965655.0000004
1599091200000000000,135.743,134.0,143.933,135.667,262788258.00000027
1599004800000000000,159.663,135.04,159.68,149.123,288528384.0000003
1598918400000000000,167.38,156.837,167.497,158.35,270358257.0000003
1598832000000000000,148.203,146.703,166.713,166.107,355123218.0000004
1598572800000000000,153.008,145.768,154.566,147.56,301217640.00000024
1598486400000000000,145.364,142.833,153.04,149.25,355395645.0000003
1598400000000000000,137.333,136.909,144.4,143.545,213590730.00000012
1598313600000000000,131.659,131.2,135.197,134.889,159883395.00000015
1598227200000000000,141.752,128.501,141.933,134.28,300954315.00000024
1597968000000000000,136.317,135.003,139.699,136.665,322343385.0000003
1597881600000000000,124.045,123.804,134.799,133.455,309176940.00000024
1597795200000000000,124.333,122.747,127.4,125.235,183079965.0000001
1597708800000000000,126.599,123.007,128.26,125.806,247117365.0000002
1597622400000000000,111.8,111.522,123.057,122.376,303634845.00000024
1597363200000000000,110.999,108.443,111.253,110.047,188664210.0000001
1597276800000000000,107.4,104.484,110.079,108.067,306379620.00000024
1597190400000000000,98.0,95.6667,105.667,103.651,328482510.0000003
1597104000000000000,93.0667,91.0,94.6667,91.626,129387510.0000001
1597017600000000000,96.5333,92.3893,97.1667,94.5713,112833960.00000007
1596758400000000000,99.9691,94.334,99.9833,96.8473,133446300.00000012
1596672000000000000,99.3887,98.484,101.154,99.3053,89884695.00000007
1596585600000000000,99.5327,97.8873,99.9892,99.0013,74670225.00000006
1596499200000000000,99.6673,97.4667,101.827,99.1333,126224850.0000001
1596412800000000000,96.6133,96.2923,100.654,99.0,132140190.00000012
1596153600000000000,101.0,94.732,101.137,95.384,183704400.0000001
1596067200000000000,99.2,98.0667,100.883,99.166,114315585.00000007
1595980800000000000,100.067,99.1333,102.321,99.9407,141403395.00000012
1595894400000000000,100.267,98.2947,104.313,98.4327,237130500.0000002
1595808000000000000,95.6667,94.2,103.196,102.64,240730035.0000002
1595548800000000000,94.4007,91.1027,97.6667,94.4667,290949240.00000024
1595462400000000000,111.93,98.718,112.6,100.871,364927560.0000003
1595376000000000000,106.6,104.133,108.428,106.155,212416200.00000012
1595289600000000000,109.329,103.867,111.667,104.557,242359200.0000002
1595203200000000000,101.267,99.2,110.0,109.533,256820505.0000002
1594944000000000000,100.897,99.3333,102.501,100.056,139949580.00000012
1594857600000000000,98.4773,97.7333,102.114,100.043,214511775.00000012
1594771200000000000,102.867,97.1333,103.333,103.067,245517435.0000002
1594684800000000000,103.733,95.4,106.0,101.12,351272100.0000003
1594598400000000000,110.6,98.074,119.666,99.804,584780430.0000005
1594339200000000000,93.0667,91.734,103.261,102.977,350063295.0000003
1594252800000000000,93.1327,90.0853,93.904,92.952,175763970.00000015
1594166400000000000,93.6667,87.4227,94.484,91.0587,244669680.0000002
1594080000000000000,93.6673,89.114,95.3,92.6573,322344915.0000003
1593993600000000000,85.1127,84.4029,91.8527,91.4387,308547960.00000024
1593648000000000000,81.432,79.04,81.8667,80.5773,258751725.0000002
1593561600000000000,72.2,72.0333,75.6887,74.642,199903440.00000012
1593475200000000000,67.1,66.9153,72.5127,71.9873,253777515.0000002
1593388800000000000,64.6007,63.2347,67.3333,67.29,135396060.00000012
1593129600000000000,66.3187,63.658,66.3333,63.9827,132823620.00000012
1593043200000000000,63.618,62.4767,65.732,65.732,138818235.00000012
