date,weather_code,temperature_2m_max,temperature_2m_min
2020-05-22 05:00:00,61.0,22.7175,11.9175
2020-05-23 05:00:00,61.0,20.3675,11.9675
2020-05-24 05:00:00,3.0,18.8675,9.867499
2020-05-25 05:00:00,51.0,20.0175,12.5675
2020-05-26 05:00:00,51.0,21.7675,13.4675
2020-05-27 05:00:00,51.0,22.417501,14.7175
2020-05-28 05:00:00,53.0,23.167501,16.0175
2020-05-29 05:00:00,51.0,24.067501,17.667501
2020-05-30 05:00:00,63.0,26.817501,18.917501
2020-05-31 05:00:00,1.0,21.2675,12.7675
2020-06-01 05:00:00,2.0,20.4675,9.2175
2020-06-02 05:00:00,51.0,23.067501,12.617499
2020-06-03 05:00:00,61.0,29.7175,15.2675
2020-06-04 05:00:00,3.0,29.5175,17.067501
2020-06-05 05:00:00,63.0,24.567501,19.667501
2020-06-06 05:00:00,55.0,29.917501,19.2675
2020-06-07 05:00:00,1.0,25.0175,15.867499
2020-06-08 05:00:00,2.0,25.667501,13.7675
2020-06-09 05:00:00,1.0,30.1175,14.6675
2020-06-10 05:00:00,61.0,27.7175,19.4675
2020-06-11 05:00:00,65.0,28.2175,21.4675
2020-06-12 05:00:00,1.0,29.2675,19.167501
2020-06-13 05:00:00,1.0,23.667501,15.117499
2020-06-14 05:00:00,2.0,22.2675,12.0175
2020-06-15 05:00:00,1.0,23.817501,14.5175
2020-06-16 05:00:00,1.0,25.2675,14.2675
2020-06-17 05:00:00,3.0,25.317501,14.4675
2020-06-18 05:00:00,51.0,24.4675,17.7175
2020-06-19 05:00:00,51.0,25.2675,18.667501
2020-06-20 05:00:00,51.0,27.7175,19.317501
2020-06-21 05:00:00,3.0,28.7175,20.0175
2020-06-22 05:00:00,1.0,31.817501,21.0175
2020-06-23 05:00:00,51.0,28.9675,21.5175
2020-06-24 05:00:00,51.0,31.7175,22.7175
2020-06-25 05:00:00,1.0,29.817501,19.8675
2020-06-26 05:00:00,1.0,31.2675,20.0175
2020-06-27 05:00:00,61.0,27.917501,19.9675
2020-06-28 05:00:00,53.0,29.4675,21.2175
2020-06-29 05:00:00,51.0,30.067501,20.6175
2020-06-30 05:00:00,61.0,25.8675,19.067501
2020-07-01 05:00:00,63.0,26.817501,19.8675
2020-07-02 05:00:00,1.0,32.067497,20.6175
2020-07-03 05:00:00,65.0,32.267498,22.0175
2020-07-04 05:00:00,55.0,29.167501,20.317501
2020-07-05 05:00:00,51.0,32.8675,21.7175
2020-07-06 05:00:00,3.0,34.017498,21.6175
2020-07-07 05:00:00,51.0,27.3675,22.2175
2020-07-08 05:00:00,51.0,28.667501,22.917501
2020-07-09 05:00:00,2.0,30.4675,22.2675
2020-07-10 05:00:00,65.0,24.6175,22.567501
2020-07-11 05:00:00,63.0,28.417501,22.8675
2020-07-12 05:00:00,3.0,31.667501,21.067501
2020-07-13 05:00:00,51.0,31.4675,21.817501
2020-07-14 05:00:00,1.0,28.817501,20.1175
2020-07-15 05:00:00,51.0,26.0175,20.317501
2020-07-16 05:00:00,3.0,24.7675,20.3675
2020-07-17 05:00:00,61.0,28.7675,20.317501
2020-07-18 05:00:00,2.0,33.817497,21.817501
2020-07-19 05:00:00,1.0,34.267498,22.817501
2020-07-20 05:00:00,1.0,37.567497,25.917501
2020-07-21 05:00:00,1.0,33.567497,22.7175
2020-07-22 05:00:00,61.0,33.517498,24.417501
2020-07-23 05:00:00,63.0,30.9675,23.6175
2020-07-24 05:00:00,61.0,26.067501,23.1175
2020-07-25 05:00:00,51.0,29.8675,22.067501
2020-07-26 05:00:00,3.0,34.9675,23.417501
2020-07-27 05:00:00,1.0,36.4675,21.5175
2020-07-28 05:00:00,61.0,35.267498,25.567501
2020-07-29 05:00:00,1.0,32.067497,23.667501
2020-07-30 05:00:00,2.0,32.9675,23.667501
2020-07-31 05:00:00,61.0,26.3675,22.3675
2020-08-01 05:00:00,2.0,30.0175,21.167501
2020-08-02 05:00:00,61.0,28.667501,23.817501
2020-08-03 05:00:00,61.0,31.067501,23.9675
2020-08-04 05:00:00,65.0,26.9675,23.2175
2020-08-05 05:00:00,51.0,30.8675,21.917501
2020-08-06 05:00:00,53.0,25.4675,19.1175
2020-08-07 05:00:00,55.0,27.7175,21.567501
2020-08-08 05:00:00,63.0,26.7675,21.0175
2020-08-09 05:00:00,51.0,28.7175,21.2175
2020-08-10 05:00:00,1.0,31.7675,22.667501
2020-08-11 05:00:00,2.0,29.5175,24.067501
2020-08-12 05:00:00,61.0,30.817501,23.2175
2020-08-13 05:00:00,63.0,26.2675,23.317501
2020-08-14 05:00:00,2.0,29.917501,22.317501
2020-08-15 05:00:00,3.0,29.317501,20.5175
2020-08-16 05:00:00,61.0,21.3675,18.4675
2020-08-17 05:00:00,63.0,25.2175,16.7675
2020-08-18 05:00:00,63.0,28.667501,18.317501
2020-08-19 05:00:00,61.0,24.0175,19.567501
2020-08-20 05:00:00,1.0,25.817501,17.2175
2020-08-21 05:00:00,2.0,28.667501,18.4675
2020-08-22 05:00:00,61.0,30.417501,21.4675
2020-08-23 05:00:00,2.0,28.667501,20.7175
2020-08-24 05:00:00,53.0,31.5175,21.917501
2020-08-25 05:00:00,51.0,34.517498,22.8675
2020-08-26 05:00:00,1.0,27.317501,19.4675
2020-08-27 05:00:00,53.0,34.9175,19.7675
2020-08-28 05:00:00,51.0,32.4675,21.1175
2020-08-29 05:00:00,63.0,25.417501,22.567501
2020-08-30 05:00:00,3.0,25.8675,17.8675
2020-08-31 05:00:00,3.0,23.417501,15.5175
2020-09-01 05:00:00,51.0,25.1175,19.817501
2020-09-02 05:00:00,63.0,25.417501,19.9675
2020-09-03 05:00:00,63.0,29.4675,23.2675
2020-09-04 05:00:00,1.0,29.067501,19.567501
2020-09-05 05:00:00,2.0,25.6175,16.7175
2020-09-06 05:00:00,1.0,26.7175,16.9675
2020-09-07 05:00:00,1.0,25.417501,17.667501
2020-09-08 05:00:00,3.0,27.417501,17.2675
2020-09-09 05:00:00,51.0,27.067501,19.317501
2020-09-10 05:00:00,63.0,27.317501,22.167501
2020-09-11 05:00:00,51.0,24.9675,17.567501
2020-09-12 05:00:00,3.0,21.317501,15.7675
2020-09-13 05:00:00,51.0,23.2675,16.2675
2020-09-14 05:00:00,1.0,25.167501,14.9675
2020-09-15 05:00:00,0.0,19.067501,11.2675
2020-09-16 05:00:00,3.0,21.8675,12.0675
2020-09-17 05:00:00,3.0,22.5175,16.817501
2020-09-18 05:00:00,3.0,21.2175,13.117499
2020-09-19 05:00:00,0.0,17.5175,9.3175
2020-09-20 05:00:00,2.0,17.2175,9.4175
2020-09-21 05:00:00,0.0,18.7675,8.4175
2020-09-22 05:00:00,0.0,23.1175,8.9675
2020-09-23 05:00:00,0.0,27.2675,12.2175
2020-09-24 05:00:00,2.0,25.1175,13.0675
2020-09-25 05:00:00,1.0,25.2675,13.9175
2020-09-26 05:00:00,51.0,23.3675,15.8175
2020-09-27 05:00:00,51.0,25.7675,18.067501
2020-09-28 05:00:00,51.0,24.167501,19.7675
2020-09-29 05:00:00,63.0,23.4675,18.817501
2020-09-30 05:00:00,65.0,21.6175,16.0175
2020-10-01 05:00:00,51.0,22.167501,14.2675
2020-10-02 05:00:00,53.0,18.2175,12.3175
2020-10-03 05:00:00,0.0,18.567501,9.7175
2020-10-04 05:00:00,51.0,18.7675,9.5675
2020-10-05 05:00:00,3.0,19.9675,11.117499
2020-10-06 05:00:00,51.0,20.167501,12.2675
2020-10-07 05:00:00,51.0,24.817501,13.5675
2020-10-08 05:00:00,1.0,17.9675,10.117499
2020-10-09 05:00:00,3.0,18.7175,9.1675
2020-10-10 05:00:00,1.0,24.0175,13.7675
2020-10-11 05:00:00,51.0,19.6175,14.7175
2020-10-12 05:00:00,61.0,14.2175,11.5175
2020-10-13 05:00:00,61.0,15.2175,13.0675
2020-10-14 05:00:00,1.0,20.4675,9.1675
2020-10-15 05:00:00,2.0,20.917501,11.4175
2020-10-16 05:00:00,63.0,17.3675,10.117499
2020-10-17 05:00:00,61.0,15.2675,6.7675004
2020-10-18 05:00:00,3.0,16.917501,6.4675
2020-10-19 05:00:00,3.0,17.9675,10.3175
2020-10-20 05:00:00,3.0,21.3675,13.1675
2020-10-21 05:00:00,51.0,19.7675,14.7175
2020-10-22 05:00:00,3.0,21.2675,16.8675
2020-10-23 05:00:00,51.0,20.4675,16.167501
2020-10-24 05:00:00,51.0,21.2175,9.5175
2020-10-25 05:00:00,55.0,11.2675,6.7675004
2020-10-26 05:00:00,51.0,16.7675,11.2675
2020-10-27 05:00:00,51.0,15.367499,11.9175
2020-10-28 05:00:00,53.0,16.3675,11.4175
2020-10-29 05:00:00,63.0,12.6675,8.4675
2020-10-30 05:00:00,71.0,8.4175,2.8174999
2020-10-31 05:00:00,3.0,7.5675,0.2675
2020-11-01 05:00:00,63.0,13.8175,4.6175003
2020-11-02 05:00:00,51.0,6.5175004,2.9175
2020-11-03 05:00:00,3.0,11.867499,4.1675
2020-11-04 05:00:00,1.0,16.067501,3.3675
2020-11-05 05:00:00,1.0,18.567501,6.8675003
2020-11-06 05:00:00,2.0,20.067501,9.4675
2020-11-07 05:00:00,1.0,21.317501,8.2175
2020-11-08 05:00:00,1.0,21.817501,8.2175
2020-11-09 05:00:00,0.0,21.317501,8.7175
2020-11-10 05:00:00,2.0,20.317501,10.7175
2020-11-11 05:00:00,63.0,22.0175,15.4175
2020-11-12 05:00:00,61.0,18.7175,8.5175
2020-11-13 05:00:00,55.0,10.7175,6.7175
2020-11-14 05:00:00,1.0,11.117499,4.0675
2020-11-15 05:00:00,63.0,17.2175,2.9175
2020-11-16 05:00:00,2.0,11.2675,4.1175003
2020-11-17 05:00:00,51.0,8.5175,1.8175
2020-11-18 05:00:00,3.0,2.0674999,-1.9825001
2020-11-19 05:00:00,1.0,7.1675,-1.6825
2020-11-20 05:00:00,1.0,14.367499,5.1675
2020-11-21 05:00:00,2.0,15.7175,5.9675
2020-11-22 05:00:00,51.0,13.7175,4.4675
2020-11-23 05:00:00,63.0,14.3175,4.3675003
2020-11-24 05:00:00,3.0,8.367499,3.0674999
2020-11-25 05:00:00,51.0,11.4675,4.5175004
2020-11-26 05:00:00,63.0,16.9675,9.2175
2020-11-27 05:00:00,2.0,15.8175,6.6175003
2020-11-28 05:00:00,3.0,13.0175,4.5675
2020-11-29 05:00:00,1.0,10.5675,1.9175
2020-11-30 05:00:00,65.0,16.6175,5.0175004
2020-12-01 05:00:00,51.0,14.7675,2.9175
2020-12-02 05:00:00,3.0,6.8675003,1.6675
2020-12-03 05:00:00,51.0,9.5175,0.3175
2020-12-04 05:00:00,71.0,11.2175,4.4675
2020-12-05 05:00:00,63.0,7.4175,2.9675
2020-12-06 05:00:00,2.0,3.8675,0.1675
2020-12-07 05:00:00,2.0,4.1675,-1.6825
2020-12-08 05:00:00,3.0,3.5175,-1.5825
2020-12-09 05:00:00,71.0,3.7175,-2.0825
2020-12-10 05:00:00,2.0,9.2675,0.8175
2020-12-11 05:00:00,1.0,11.0675,0.5675
2020-12-12 05:00:00,51.0,13.2675,3.2175
2020-12-13 05:00:00,53.0,14.9175,4.5175004
2020-12-14 05:00:00,55.0,4.3175,1.6175
2020-12-15 05:00:00,2.0,3.7175,-2.1825001
2020-12-16 05:00:00,75.0,0.86749995,-4.3325
2020-12-17 05:00:00,75.0,1.1675,-4.8325
2020-12-18 05:00:00,3.0,-2.0825,-8.4825
2020-12-19 05:00:00,3.0,-1.3825,-11.4325
2020-12-20 05:00:00,71.0,3.7175,-6.7324996
2020-12-21 05:00:00,3.0,2.8675,-1.0825
2020-12-22 05:00:00,3.0,5.4675,-1.5325
2020-12-23 05:00:00,3.0,5.1175003,-3.9325001
2020-12-24 05:00:00,61.0,15.117499,4.5675
2020-12-25 05:00:00,63.0,15.4175,-1.6825
2020-12-26 05:00:00,1.0,-0.1325,-4.8824997
2020-12-27 05:00:00,1.0,2.4675,-4.6324997
2020-12-28 05:00:00,3.0,9.4675,-0.73249996
2020-12-29 05:00:00,3.0,3.1675,-2.9325001
2020-12-30 05:00:00,3.0,4.0175004,-3.8325
2020-12-31 05:00:00,61.0,8.6675,-0.082499996
2021-01-01 05:00:00,63.0,4.0175004,-2.3825
2021-01-02 05:00:00,53.0,10.1675,0.51750004
2021-01-03 05:00:00,61.0,4.2675004,-1.1325
2021-01-04 05:00:00,71.0,6.4175,0.5675
2021-01-05 05:00:00,3.0,5.2175,0.8175
2021-01-06 05:00:00,2.0,4.7675004,-0.9325
2021-01-07 05:00:00,1.0,5.9675,-1.8825
2021-01-08 05:00:00,1.0,5.0175004,-3.5825
2021-01-09 05:00:00,3.0,1.9175,-4.2324996
2021-01-10 05:00:00,1.0,4.7675004,-2.9825
2021-01-11 05:00:00,3.0,1.9675,-4.7825
2021-01-12 05:00:00,1.0,5.5675,-3.5825
2021-01-13 05:00:00,3.0,6.0675,-3.5825
2021-01-14 05:00:00,3.0,8.7675,-0.6825
2021-01-15 05:00:00,63.0,8.0175,-1.1325
2021-01-16 05:00:00,63.0,8.2675,1.5675
2021-01-17 05:00:00,3.0,7.3675003,-0.1325
2021-01-18 05:00:00,2.0,6.7175,-0.082499996
2021-01-19 05:00:00,3.0,4.8675003,-1.5325
2021-01-20 05:00:00,73.0,4.5675,-3.9825
2021-01-21 05:00:00,2.0,5.4175,-4.9325
2021-01-22 05:00:00,3.0,6.8175,-1.1825
2021-01-23 05:00:00,3.0,-0.3325,-4.7324996
2021-01-24 05:00:00,3.0,0.2675,-5.6324997
2021-01-25 05:00:00,2.0,3.2175,-5.1825
2021-01-26 05:00:00,73.0,1.8175,-1.5325
2021-01-27 05:00:00,51.0,4.3175,-2.1825001
2021-01-28 05:00:00,3.0,0.4175,-6.6324997
2021-01-29 05:00:00,3.0,-4.1825,-9.1825
2021-01-30 05:00:00,0.0,0.7175,-9.132501
2021-01-31 05:00:00,73.0,-2.6825001,-7.8325
2021-02-01 05:00:00,75.0,0.9675,-3.1325
2021-02-02 05:00:00,73.0,1.9175,-1.6325
2021-02-03 05:00:00,71.0,1.3675,-2.1825001
2021-02-04 05:00:00,1.0,2.9175,-4.8824997
2021-02-05 05:00:00,53.0,4.1675,-4.2825
2021-02-06 05:00:00,2.0,3.9675,-7.0325
2021-02-07 05:00:00,75.0,0.5675,-5.4824996
2021-02-08 05:00:00,1.0,-3.8825,-11.2825
2021-02-09 05:00:00,73.0,1.7175,-10.3325
2021-02-10 05:00:00,71.0,-0.1825,-10.5825
2021-02-11 05:00:00,73.0,0.3675,-6.3325
2021-02-12 05:00:00,3.0,-2.6325,-12.7325
2021-02-13 05:00:00,71.0,-2.1825001,-7.5325
2021-02-14 05:00:00,51.0,1.9675,-2.3325
2021-02-15 05:00:00,51.0,1.0174999,-2.1325
2021-02-16 05:00:00,63.0,9.0675,-0.7825
2021-02-17 05:00:00,3.0,-0.1825,-6.2825
2021-02-18 05:00:00,75.0,-1.9325,-4.0825
2021-02-19 05:00:00,73.0,-0.1825,-3.0325
2021-02-20 05:00:00,3.0,0.0675,-6.1324997
2021-02-21 05:00:00,3.0,0.76750004,-9.9825
2021-02-22 05:00:00,75.0,2.8675,-8.2825
2021-02-23 05:00:00,51.0,6.8175,-1.8825
2021-02-24 05:00:00,2.0,10.1675,-0.63250005
2021-02-25 05:00:00,2.0,7.9675,-1.3825
2021-02-26 05:00:00,3.0,6.2175,-2.8825
2021-02-27 05:00:00,61.0,12.5675,2.9175
2021-02-28 05:00:00,61.0,8.117499,0.5675
2021-03-01 05:00:00,61.0,9.2175,0.2675
2021-03-02 05:00:00,1.0,-0.1325,-6.8824997
2021-03-03 05:00:00,1.0,10.6675,-2.5825
2021-03-04 05:00:00,3.0,5.7175,-3.6325
2021-03-05 05:00:00,1.0,2.2175,-6.2825
2021-03-06 05:00:00,3.0,1.5174999,-4.5325
2021-03-07 05:00:00,2.0,4.4175,-5.4824996
2021-03-08 05:00:00,1.0,5.8675003,-6.8325
2021-03-09 05:00:00,2.0,16.067501,0.11750001
2021-03-10 05:00:00,1.0,10.6675,-1.0825
2021-03-11 05:00:00,1.0,16.9675,3.0175
2021-03-12 05:00:00,51.0,18.8675,8.9175
2021-03-13 05:00:00,0.0,8.9175,-1.4325
2021-03-14 05:00:00,3.0,10.2675,-1.5825
2021-03-15 05:00:00,3.0,2.8174999,-5.9325
2021-03-16 05:00:00,71.0,2.6675,-4.0825
2021-03-17 05:00:00,3.0,8.0175,0.51750004
2021-03-18 05:00:00,63.0,8.117499,4.0675
2021-03-19 05:00:00,73.0,5.4175,-2.7325
2021-03-20 05:00:00,0.0,11.9675,-3.2825
2021-03-21 05:00:00,0.0,14.8175,-0.4825
2021-03-22 05:00:00,0.0,13.3175,-0.73249996
2021-03-23 05:00:00,2.0,16.167501,2.1175
2021-03-24 05:00:00,65.0,13.8175,4.5175004
2021-03-25 05:00:00,53.0,18.667501,8.9675
2021-03-26 05:00:00,53.0,25.3675,9.617499
2021-03-27 05:00:00,3.0,17.167501,6.5675
2021-03-28 05:00:00,63.0,18.1175,7.7175
2021-03-29 05:00:00,51.0,11.5675,4.0175004
2021-03-30 05:00:00,1.0,12.4175,0.8175
2021-03-31 05:00:00,63.0,15.5175,7.7175
2021-04-01 05:00:00,61.0,11.367499,2.2175
2021-04-02 05:00:00,3.0,3.4175,-3.3825
2021-04-03 05:00:00,2.0,10.8175,-2.3825
2021-04-04 05:00:00,2.0,16.1175,3.4175
2021-04-05 05:00:00,0.0,18.2175,5.5175004
2021-04-06 05:00:00,0.0,18.5175,4.6675
2021-04-07 05:00:00,55.0,20.167501,6.0675
2021-04-08 05:00:00,1.0,18.1175,5.4675
2021-04-09 05:00:00,3.0,12.7675,5.2675004
2021-04-10 05:00:00,53.0,16.667501,8.7175
2021-04-11 05:00:00,63.0,15.3175,8.6675
2021-04-12 05:00:00,61.0,9.5175,6.9175
2021-04-13 05:00:00,61.0,18.0175,5.8175
2021-04-14 05:00:00,51.0,20.3675,6.3175
2021-04-15 05:00:00,63.0,12.9675,7.1175003
2021-04-16 05:00:00,53.0,11.9675,4.0175004
2021-04-17 05:00:00,51.0,12.0675,5.1675
2021-04-18 05:00:00,3.0,15.2175,5.1675
2021-04-19 05:00:00,51.0,17.0175,6.0675
2021-04-20 05:00:00,1.0,21.667501,6.5175004
2021-04-21 05:00:00,61.0,17.0175,3.2175
2021-04-22 05:00:00,3.0,8.3175,1.3175
2021-04-23 05:00:00,1.0,15.7175,2.0674999
2021-04-24 05:00:00,3.0,19.917501,4.8675003
2021-04-25 05:00:00,61.0,16.667501,8.6675
2021-04-26 05:00:00,1.0,13.9675,3.7175
2021-04-27 05:00:00,2.0,14.3175,4.3175
2021-04-28 05:00:00,3.0,25.917501,8.5175
2021-04-29 05:00:00,55.0,21.2675,12.2175
2021-04-30 05:00:00,51.0,19.0175,6.9175
2021-05-01 05:00:00,3.0,17.5175,5.0175004
2021-05-02 05:00:00,2.0,26.8675,11.5675
2021-05-03 05:00:00,63.0,16.6175,11.7175
2021-05-04 05:00:00,63.0,22.667501,11.2175
2021-05-05 05:00:00,61.0,15.4675,11.0675
2021-05-06 05:00:00,2.0,17.4675,8.867499
2021-05-07 05:00:00,3.0,16.667501,7.6675
2021-05-08 05:00:00,53.0,12.2175,7.7175
2021-05-09 05:00:00,61.0,16.667501,5.8675003
2021-05-10 05:00:00,61.0,15.2175,8.5675
2021-05-11 05:00:00,51.0,16.8675,8.2175
2021-05-12 05:00:00,51.0,18.067501,5.7175
2021-05-13 05:00:00,1.0,19.2175,6.9675
2021-05-14 05:00:00,0.0,22.167501,7.5675
2021-05-15 05:00:00,1.0,22.8675,8.867499
2021-05-16 05:00:00,3.0,21.817501,10.2675
2021-05-17 05:00:00,1.0,23.2675,10.2675
2021-05-18 05:00:00,2.0,26.667501,11.2675
2021-05-19 05:00:00,1.0,29.8675,13.4175
2021-05-20 05:00:00,1.0,22.3675,13.1675
2021-05-21 05:00:00,2.0,22.917501,11.7675
2021-05-22 05:00:00,3.0,31.7675,16.5175
2021-05-23 05:00:00,3.0,33.017498,19.7175
2021-05-24 05:00:00,3.0,18.6175,14.117499
2021-05-25 05:00:00,3.0,20.6175,13.117499
2021-05-26 05:00:00,53.0,28.1175,17.5175
2021-05-27 05:00:00,61.0,28.8675,17.8675
2021-05-28 05:00:00,63.0,19.5175,10.5175
2021-05-29 05:00:00,63.0,11.4175,8.867499
2021-05-30 05:00:00,61.0,12.2175,8.7175
2021-05-31 05:00:00,51.0,20.4675,9.7675
2021-06-01 05:00:00,2.0,23.7175,10.617499
2021-06-02 05:00:00,3.0,21.6175,13.2175
2021-06-03 05:00:00,61.0,22.417501,13.5175
2021-06-04 05:00:00,61.0,25.2175,17.8675
2021-06-05 05:00:00,1.0,31.917501,16.7675
2021-06-06 05:00:00,1.0,31.6175,20.2175
2021-06-07 05:00:00,51.0,30.567501,21.067501
2021-06-08 05:00:00,53.0,30.317501,21.8675
2021-06-09 05:00:00,53.0,30.9675,21.917501
2021-06-10 05:00:00,3.0,26.7675,16.317501
2021-06-11 05:00:00,53.0,21.1175,15.2175
2021-06-12 05:00:00,51.0,21.5175,16.067501
2021-06-13 05:00:00,51.0,23.817501,14.7675
2021-06-14 05:00:00,63.0,21.317501,17.417501
2021-06-15 05:00:00,53.0,25.8675,17.5175
2021-06-16 05:00:00,1.0,23.6175,15.4675
2021-06-17 05:00:00,1.0,24.4675,12.4175
2021-06-18 05:00:00,2.0,27.067501,13.7175
2021-06-19 05:00:00,55.0,32.4675,19.7175
2021-06-20 05:00:00,51.0,29.417501,17.7675
2021-06-21 05:00:00,51.0,27.6175,21.7175
2021-06-22 05:00:00,63.0,25.5175,14.9675
2021-06-23 05:00:00,2.0,23.7175,12.6675
2021-06-24 05:00:00,3.0,23.1175,15.117499
2021-06-25 05:00:00,3.0,24.817501,16.5175
2021-06-26 05:00:00,51.0,26.0175,18.8675
2021-06-27 05:00:00,51.0,28.5175,21.817501
2021-06-28 05:00:00,2.0,32.517498,22.9675
2021-06-29 05:00:00,51.0,34.1675,24.317501
2021-06-30 05:00:00,51.0,35.9175,25.4675
2021-07-01 05:00:00,65.0,29.3675,21.9675
2021-07-02 05:00:00,63.0,24.317501,19.667501
2021-07-03 05:00:00,63.0,19.6175,16.2175
2021-07-04 05:00:00,51.0,24.817501,16.2675
2021-07-05 05:00:00,53.0,26.167501,17.9675
2021-07-06 05:00:00,53.0,33.2175,22.067501
2021-07-07 05:00:00,1.0,31.3675,22.417501
2021-07-08 05:00:00,63.0,28.1175,21.567501
2021-07-09 05:00:00,63.0,29.917501,22.417501
2021-07-10 05:00:00,55.0,25.9675,21.067501
2021-07-11 05:00:00,61.0,24.9675,20.417501
2021-07-12 05:00:00,61.0,28.6175,22.8675
2021-07-13 05:00:00,51.0,26.167501,21.067501
2021-07-14 05:00:00,51.0,30.1175,21.7675
2021-07-15 05:00:00,2.0,29.817501,22.067501
2021-07-16 05:00:00,51.0,31.4675,23.7175
2021-07-17 05:00:00,63.0,30.917501,23.7175
2021-07-18 05:00:00,63.0,28.667501,23.0175
2021-07-19 05:00:00,51.0,27.7175,21.0175
2021-07-20 05:00:00,1.0,31.167501,21.317501
2021-07-21 05:00:00,61.0,28.3675,20.6175
2021-07-22 05:00:00,2.0,27.067501,18.167501
2021-07-23 05:00:00,1.0,26.3675,17.3675
2021-07-24 05:00:00,2.0,26.8675,18.567501
2021-07-25 05:00:00,61.0,27.317501,20.6175
2021-07-26 05:00:00,1.0,32.1175,22.067501
2021-07-27 05:00:00,1.0,30.817501,20.067501
2021-07-28 05:00:00,51.0,27.567501,20.5175
2021-07-29 05:00:00,65.0,25.6175,20.6175
2021-07-30 05:00:00,1.0,28.4675,18.167501
2021-07-31 05:00:00,2.0,25.817501,14.5175
2021-08-01 05:00:00,51.0,24.817501,17.567501
2021-08-02 05:00:00,1.0,27.567501,17.667501
2021-08-03 05:00:00,3.0,24.7675,16.5175
2021-08-04 05:00:00,51.0,24.8675,19.3675
2021-08-05 05:00:00,51.0,27.317501,17.7675
2021-08-06 05:00:00,1.0,29.667501,18.3675
2021-08-07 05:00:00,51.0,30.167501,20.2675
2021-08-08 05:00:00,63.0,22.4675,19.417501
2021-08-09 05:00:00,51.0,26.567501,20.7175
2021-08-10 05:00:00,61.0,27.3675,20.567501
2021-08-11 05:00:00,55.0,30.667501,23.2175
2021-08-12 05:00:00,1.0,34.4675,23.167501
2021-08-13 05:00:00,1.0,34.6175,25.067501
2021-08-14 05:00:00,63.0,31.4675,24.417501
2021-08-15 05:00:00,3.0,28.1175,20.4675
2021-08-16 05:00:00,3.0,27.2675,19.9675
2021-08-17 05:00:00,55.0,26.917501,22.3675
2021-08-18 05:00:00,51.0,27.567501,21.9675
2021-08-19 05:00:00,63.0,30.8675,24.0175
2021-08-20 05:00:00,51.0,27.167501,22.2675
2021-08-21 05:00:00,51.0,27.567501,22.1175
2021-08-22 05:00:00,65.0,24.1175,22.667501
2021-08-23 05:00:00,65.0,28.7175,22.2675
2021-08-24 05:00:00,0.0,31.317501,22.067501
2021-08-25 05:00:00,2.0,31.4675,20.5175
2021-08-26 05:00:00,51.0,31.8675,22.8675
2021-08-27 05:00:00,53.0,32.9175,23.9675
2021-08-28 05:00:00,55.0,26.167501,19.817501
2021-08-29 05:00:00,51.0,24.817501,18.8675
2021-08-30 05:00:00,63.0,28.2675,22.1175
2021-08-31 05:00:00,2.0,29.2175,20.8675
2021-09-01 05:00:00,65.0,22.8675,18.2175
2021-09-02 05:00:00,63.0,24.7675,15.2175
2021-09-03 05:00:00,3.0,22.167501,14.2175
2021-09-04 05:00:00,2.0,25.067501,14.9175
2021-09-05 05:00:00,51.0,23.917501,17.167501
2021-09-06 05:00:00,3.0,27.317501,19.1175
2021-09-07 05:00:00,1.0,26.2175,16.417501
2021-09-08 05:00:00,51.0,26.2175,19.8675
2021-09-09 05:00:00,63.0,22.417501,19.7675
2021-09-10 05:00:00,2.0,23.2675,16.2175
2021-09-11 05:00:00,2.0,23.917501,13.9175
2021-09-12 05:00:00,2.0,29.417501,18.567501
2021-09-13 05:00:00,53.0,29.2175,21.817501
2021-09-14 05:00:00,1.0,26.0175,19.4675
2021-09-15 05:00:00,51.0,28.7675,20.917501
2021-09-16 05:00:00,55.0,24.1175,19.667501
2021-09-17 05:00:00,51.0,24.317501,20.2675
2021-09-18 05:00:00,51.0,27.417501,19.067501
2021-09-19 05:00:00,1.0,23.817501,16.9675
2021-09-20 05:00:00,51.0,22.667501,16.067501
2021-09-21 05:00:00,51.0,23.5175,16.3675
2021-09-22 05:00:00,53.0,25.317501,20.567501
2021-09-23 05:00:00,63.0,26.417501,18.1175
2021-09-24 05:00:00,65.0,22.567501,15.4175
2021-09-25 05:00:00,1.0,22.9675,13.867499
2021-09-26 05:00:00,1.0,21.667501,15.617499
2021-09-27 05:00:00,2.0,26.2175,14.4675
2021-09-28 05:00:00,63.0,22.6175,15.2675
2021-09-29 05:00:00,51.0,20.2175,11.867499
2021-09-30 05:00:00,3.0,18.8675,12.8175
2021-10-01 05:00:00,1.0,19.667501,9.5175
2021-10-02 05:00:00,1.0,24.067501,11.117499
2021-10-03 05:00:00,3.0,25.317501,12.9675
2021-10-04 05:00:00,63.0,21.8675,16.817501
2021-10-05 05:00:00,3.0,20.2175,15.5675
2021-10-06 05:00:00,3.0,20.6175,16.2175
2021-10-07 05:00:00,51.0,22.417501,16.2675
2021-10-08 05:00:00,3.0,24.317501,14.367499
2021-10-09 05:00:00,51.0,20.6175,15.4175
2021-10-10 05:00:00,61.0,19.417501,16.567501
2021-10-11 05:00:00,3.0,21.817501,16.2675
2021-10-12 05:00:00,3.0,21.917501,15.367499
2021-10-13 05:00:00,51.0,21.4675,15.2175
2021-10-14 05:00:00,3.0,25.2175,15.3175
